id,goods_code,goods_name,adjdate,adjinterval,stock
1,eg.DCE,ÒÒ¶þ´¼,2018-12-10,0.0,EG1906.DCE
2,eg.DCE,ÒÒ¶þ´¼,2019-04-29,95.0,EG1909.DCE
3,EG.DCE,ÒÒ¶þ´¼,2019-07-12,0.0,EG1909.DCE
