id,goods_code,goods_name,adjdate,adjinterval,stock
1,sp.SHF,Ö½½¬,2018-11-27,0.0,SP1906.SHF
2,sp.SHF,Ö½½¬,2019-04-30,-40.0,SP1909.SHF
3,SP.SHF,Ö½½¬,2019-07-12,0.0,SP1909.SHF
